URI,雑誌タイトル,マンガタイトル,各話タイトル,作者名,開始ページ,終了ページ,雑誌巻号名,ページ数,出版日,価格
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,MOMO,第10話　モモちゃんのごきげんな1日,酒井まゆ,201,233,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,サラすぱ!,メガネをはずすと姫オーラ。　／　スミレちゃんの。　／　花の小四トリオ＋2.　／　ウメちゃんの憧れ。　／　スミレちゃんのヒミツ。,カナヘイ,275,282,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,夢色パティシエール,recette9,松本夏実,293,335,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,あかり＆まり子のどうでもいい話,ときめき☆はじめての美容室,吉村緑,338,341,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,フライハイ!,Battle8,小桜池なつみ,345,376,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,ＣＲＡＳＨ!,ステージ26,藤原ゆか,377,409,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,絶叫学級,9時間目　「傘子さんが来る」,いしかわえみ,411,441,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,ややプリ,思いあたるふし　／　移動手段　／　大道芸　／　うちの味　／　一人でも…　／　帰りたい場所,真城ひな,443,446,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,まぼろしニッポン,鈴のお母さん　／　鈴のお母さん　水着　／　恋乙女　／　忍ぶひと,キリエ,452,455,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,アニマル横町,どき☆どき　2P目・7コマ目,前川涼,59,66,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,チョコミミ,ツユ　／　トレーニング　／　ビショビショ　／　ハナヨメ　／　ハズレ　／　Chu-インガム,園田小波,68,75,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,HIGH SCORE,兄として　／　薬で　／　劇薬　／　大切な　／　ストーリー作家　／　女の子らしさ　／　ねこ好き　／　やりにくい　／　あの子が…　／　ミーコ,津山ちなみ,76,81,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M597270,りぼん,Kiss me　ホスト組,オーダー01,優木なち,83,123,りぼん 2009年 表示号数6,471,2009-06-01,400
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,わたしに××しなさい,Mission.2　わたしのこと　抱きしめなさい！,遠山えま,105,142,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,しゅごキャラちゃん！,星とは・・・　／　ヒトデ形ですが？　／　ふたりの時間　／　似たものどうし　／　あらゆることまで　／　クール対決,[まんが]ナフタレン水嶋,143,146,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,ARISA,第6話　秘密のカケラ,安藤なつみ,147,184,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,ボーイフレンド,第4話　うわさ,山田デイジー,186,226,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,ちよこれいと,新連載　／　STORY・１　運命の出会い,フクシマハルカ,19,66,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,最強生徒会ツバキヨ,第3話　カゼなら　ねてなさい！！,原明日実,227,264,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,妖界ナビ・ルナ,第3章　黒い森の迷路　第12話　森の中の洞くつ,[まんが]菊田みちよ,265,302,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,フレッシュプリキュア,第5話,[まんが]上北ふたご,303,314,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,セレブな奴隷　,復活！お嬢さま　橘華,青月まどか,317,358,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,どきどき！たまタン,エピソード5,コゲドンボ,359,390,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,新・地獄少女,第9話　ゆずき,[まんが]永遠幸,391,428,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,サファイア　リボンの騎士,最終話　光のなかのサファイア,[まんが]花森ぴんく,431,480,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,わんころべえ,タイムオーバー　／　ラ・フランス　／　わかるのよ　／　日よけ　／　すくって,あべゆりこ,67,69,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602037,なかよし,しゅごキャラ！,連載第41回,PEACH-PIT,71,103,なかよし 2009年 表示号数7,509,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,チョコミミ,ユーレイ　／　ヨル　／　ゴミ　／　ヨウカイセンソウ　／　チュウコク　／　マクラモト　／　ピノキオ　／　ジゴク　／　また　あう　やくそく,園田小波,107,114,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,あかり＆まり子のどうでもいい話,ときめき☆ピアノ教室,吉村緑,115,118,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,MOMO,第11話　あなたのキライな人,酒井まゆ,119,151,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,桜姫華伝,第七話儚い迷宮の入り口に立って,種村有菜,153,193,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,スターダスト★ウインク,Star6,春田なな,18,51,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,HIGH SCORE,彼氏公認の男　／　恩返し　／　注意事項　／　信頼感　／　行く先　／　目移り　／　熱視線　／　感想　／　反射,津山ちなみ,196,201,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,Kiss me　ホスト組,オーダー02,優木なち,203,233,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,勝利の悪魔,ビクトリー5,槙ようこ,235,267,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,サラすぱ!,第6話　／　竹取物語。　／　立派な竹で。　／　七夕準備。　／　みんなの願い事。　／　困難な願い事。,カナヘイ,277,284,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,夢色パティシエール,recette10,松本夏実,292,333,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,ややプリ,かもし出すもの　／　マジもぐり　／　性格　／　出番　／　真の実力　／　居場所,真城ひな,342,345,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,まぼろしニッポン,もうじゅう　／　もうじゅう　祭　／　殿とキャラ弁当,キリエ,350,353,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,フライハイ!,Ｂａｔｔｌｅ9,小桜池なつみ,359,389,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,ＣＲＡＳＨ!,ステージ27,藤原ゆか,391,421,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,絶叫学級,10時間目　「黄泉の真実　前編」,いしかわえみ,423,449,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,アイからはじまる,Vol1,雪丸もえ,53,98,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M597269,りぼん,アニマル横町,どき☆どき　ひまわりって意外と咲くまでが長い…の巻,前川涼,99,106,りぼん 2009年 表示号数7,470,2009-07-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,ちよこれいと,STORY・2　とけてきえた恋,フクシマハルカ,111,149,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,わたしに××しなさい,Mission.3　わたしにキスしなさい！,遠山えま,161,198,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,ボーイフレンド,第5話　友だち,山田デイジー,201,238,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,どきどき！たまタン,エピソード6,コゲドンボ,243,276,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,ARISA,第7話　警告,安藤なつみ,26,68,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,羊がいっぴき,第1夜「ねむれない夜」,茂呂おりえ,277,320,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,妖界ナビ・ルナ,第3章　黒い森の迷路　第13話　妖怪　キムナ,[まんが]菊田みちよ,327,366,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,最強生徒会ツバキヨ,第4話　今日からわたしが生徒会！（前編）,原明日実,409,444,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,フレッシュプリキュア,第6話,[まんが]上北ふたご,445,455,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,新・地獄少女,第10話　魂,[まんが]永遠幸,459,500,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,わんころべえ,カップアイス　／　ヘアピン　／　テレビファン　／　海物語　／　砂のハート,あべゆりこ,69,71,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,しゅごキャラちゃん！,気にしちゃう　／　カラって・・・　／　そのつもりです　／　楽したい　／　キャー　／　命の恩人だし,[まんが]ナフタレン水嶋,73,76,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M602036,なかよし,しゅごキャラ！,連載第42回,PEACH-PIT,77,109,なかよし 2009年 表示号数8,518,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,アニマル横町,どき☆どき　夏だ1番!　ネコ耳祭りの巻,前川涼,127,134,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,チョコミミ,ミズギ　／　ビキニ　／　サーファー　／　サービス　／　ヒトデ　／　スイマー　／　ヒヤケ　／　みずたま。,園田小波,135,142,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,HIGH SCORE,そっくりさん　／　ぬりぬり　／　モテ特技　／　コレクション　／　「休み時間に美容体操するめぐみ」　／　アテレコ　／　Ｍ君騒動　／　新展開,津山ちなみ,144,149,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,MOMO,第12話　大魔王と星の皇子,酒井まゆ,151,183,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,勝利の悪魔,ビクトリー6,槙ようこ,16,49,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,アイからはじまる,Vol2,雪丸もえ,185,215,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,Kiss me　ホスト組,オーダー03,優木なち,217,249,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,ＣＯＪＩ－ＣＯＪＩ,おとぎの国へ行こう!の巻,さくらももこ,251,275,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,サラすぱ!,第7話　／　勘違い。　／　夏休みの友。　／　夏休みの友の話　／　期待。,カナヘイ,277,284,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,絶叫学級,震える時間割　夕闇かくれんぼ,いしかわえみ,3,6,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,夢色パティシエール,ｒｅｃｅｔｔｅ11,松本夏実,311,351,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,あかり＆まり子のどうでもいい話,ときめき☆めざせ1000万円!,吉村緑,353,356,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,まぼろしニッポン,もうじゅう　海　／　もうじゅう　つかまえよう　／　殿とゲーム,キリエ,357,360,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,フライハイ!,Ｂａｔｔｌｅ10,小桜池なつみ,361,391,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,ＣＲＡＳＨ!,ステージ28,藤原ゆか,393,423,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,絶叫学級,11時限目　「黄泉の真実　後編」,いしかわえみ,425,451,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,ややプリ,理由　／　七海の進路　／　着おさめ?　／　本場　／　なやんだ結果　／　バイバイ!,真城ひな,457,460,りぼん 2009年 表示号数8,488,2009-08-01,429
https://mediaarts-db.bunka.go.jp/id/M597268,りぼん,スターダスト★ウインク,Ｓｔａｒ7,春田なな,51,83,りぼん 2009年 表示号数8,488,2009-08-01,429
